"INCIDENT_ID","FIRST_OCCURENCE_DATE","LAST_OCCURENCE_DATE","REPORTDATE","INCIDENT_ADDRESS","GEO_X","GEO_Y","DISTRICT_ID","PRECINCT_ID","OFFENSE_CODE","OFFENSE_TYPE_ID","OFFENSE_CATEGORY_ID","MJ_RELATION_TYPE","NEIGHBORHOOD_ID"
"2013286991","24-JUN-13","24-JUN-13","24-JUN-13","819 N STUART ST","3128525","1691030","1","122","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","villa-park"
"2012192389","07-MAY-12","08-MAY-12","08-MAY-12","3867 N TENNYSON ST","3128077","1705807","1","111","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","berkeley"
"2013246203","01-JUN-13","01-JUN-13","01-JUN-13","1015 W EVANS AVE","3140803","1672548","4","422","2308","THEFT - FROM BLDG","Larceny","INDUSTRY","college-view-south-platte"
"2013301920","01-JUL-13","01-JUL-13","02-JUL-13","5130 E COLFAX AVE","3161074","1694856","2","222","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","hale"
"201350669","31-JAN-13","","31-JAN-13","4751 E 46TH AVE","3159478","1709751","2","221","2399","THEFT - OTHER","Larceny","INDUSTRY","northeast-park-hill"
"201280556","27-FEB-12","27-FEB-12","27-FEB-12","2511 17TH ST","3138243","1701952","1","113","2399","THEFT - OTHER","Larceny","INDUSTRY","highland"
"2013165323","13-APR-13","13-APR-13","13-APR-13","3221 N HIGH ST","3150386","1703081","2","211","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","cole"
"2012576145","13-DEC-12","13-DEC-12","13-DEC-12","5926 E COLFAX AVE","3163489","1694951","2","222","2399","THEFT - OTHER","Larceny","INDUSTRY","montclair"
"2012576536","13-DEC-12","13-DEC-12","14-DEC-12","414 W 43RD AVE","3142560","1707699","1","112","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","globeville"
"2012577080","14-DEC-12","14-DEC-12","14-DEC-12","2070 S HURON ST","3141623","1672592","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2012185451","04-MAY-12","04-MAY-12","04-MAY-12","1310 N WILLIAMS ST","3150277","1693818","6","622","2202","BURG/AUTO THEFT-RESD W/ FORCE","Burglary","NON-INDUSTRY","cheesman-park"
"2012190718","07-MAY-12","","07-MAY-12","3702 W QUINCY AVE","3130781","1657675","4","423","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","fort-logan"
"2012190732","07-MAY-12","07-MAY-12","07-MAY-12","2707 W 38TH AVE","3134692","1705492","1","111","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","sunnyside"
"20126003724","29-MAY-12","29-MAY-12","30-MAY-12","3215 E 42ND AVE","3154714","1707766","2","212","2399","THEFT - OTHER","Larceny","INDUSTRY","elyria-swansea"
"20125001928","17-APR-12","","17-APR-12","155 N FEDERAL BLVD","3133487","1687235","4","411","2005","ARSON - BUSINESS","All Other Crimes","INDUSTRY","barnum"
"201288816","04-MAR-12","04-MAR-12","04-MAR-12","2070 S MONACO ST","3165686","1672844","3","322","1208","ROBBERY - RESIDENCE","Robbery-Street-Res","NON-INDUSTRY","virginia-village"
"2013497879","15-OCT-13","15-OCT-13","15-OCT-13","3984 N MALTA ST","3213381","1706532","5","513","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","gateway-green-valley-ranch"
"2013201956","06-MAY-13","","06-MAY-13","2438 LARIMER ST","3144248","1701084","6","612","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","five-points"
"201219475","15-JAN-12","15-JAN-12","15-JAN-12","1640 E EVANS AVE","3149785","1672387","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","university"
"2012140636","01-APR-12","01-APR-12","06-APR-12","985 S LOGAN ST","3145350","1679861","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","washington-park-west"
"20129131","06-JAN-12","06-JAN-12","07-JAN-12","1728 E 17TH AVE","3150030","1695956","6","622","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","city-park-west"
"2013168365","12-APR-13","13-APR-13","15-APR-13","1200 S ONEIDA ST","3166599","1678838","3","322","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","washington-virginia-vale"
"2013360047","01-AUG-13","02-AUG-13","02-AUG-13","E COLFAX AVE / N BROADWAY ST","3144156","1694853","6","621","1315","AGGRAVATED ASSAULT","Agg ASLT-Other","NON-INDUSTRY","civic-center"
"2013601724","14-DEC-13","14-DEC-13","14-DEC-13","183 W ALAMEDA AVE","3142935","1684444","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","baker"
"20126006238","11-AUG-12","12-AUG-12","12-AUG-12","330 E COLFAX AVE","3145482","1694804","6","623","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","capitol-hill"
"2013432938","10-SEP-13","10-SEP-13","10-SEP-13","2735 W ELLSWORTH AVE","3134604","1686360","4","411","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","valverde"
"2013173471","19-APR-13","19-APR-13","19-APR-13","6853 LEETSDALE DR","3166373","1680902","3","321","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","washington-virginia-vale"
"2012510486","01-NOV-12","01-NOV-12","01-NOV-12","2243 N FEDERAL BLVD","3133363","1698718","1","121","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","sloan-lake"
"2013254374","01-DEC-12","06-JUN-13","06-JUN-13","1 S WOLFF ST","3127055","1686146","4","411","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","NON-INDUSTRY","barnum-west"
"2013193416","30-APR-13","01-MAY-13","01-MAY-13","3244 WALNUT ST","3146800","1704002","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","five-points"
"2013107846","07-MAR-13","07-MAR-13","07-MAR-13","3954 N WILLIAMS ST","3150221","1706661","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","cole"
"2012546360","24-NOV-12","24-NOV-12","24-NOV-12","2070 S HURON ST","3141623","1672592","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"20122767","03-JAN-12","03-JAN-12","03-JAN-12","3900 E 48TH AVE","3156932","1710798","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2012221135","24-MAY-12","24-MAY-12","25-MAY-12","1133 S BANNOCK ST","3143409","1678844","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"201389399","23-FEB-13","23-FEB-13","23-FEB-13","1145 S CHEROKEE ST","3143057","1678694","3","311","1208","ROBBERY - RESIDENCE","Robbery-Street-Res","NON-INDUSTRY","overland"
"2012381301","19-AUG-12","20-AUG-12","20-AUG-12","695 N BRYANT ST","3135289","1690059","1","122","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","sun-valley"
"201416656","10-JAN-14","10-JAN-14","10-JAN-14","1315 E 37TH AVE","3148515","1705178","2","211","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","cole"
"2014362122","13-JUL-14","","13-JUL-14","2042 ARAPAHOE ST","3143416","1699248","6","611","1316","THREATS TO INJURE","All Other Crimes","INDUSTRY","five-points"
"201262766","15-FEB-12","","15-FEB-12","1475 N DOWNING ST","3148175","1694691","6","623","5312","DISTURBING THE PEACE","All Other Crimes","INDUSTRY","capitol-hill"
"2012318901","17-JUL-12","17-JUL-12","17-JUL-12","2383 S DOWNING ST","3148170","1670597","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","rosedale"
"2013357267","31-JUL-13","31-JUL-13","31-JUL-13","300 BLOCK E 6TH AVE","3145349","1689521","3","311","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","speer"
"2012132878","31-MAR-12","01-APR-12","01-APR-12","1445 S PEARL ST","3146125","1676779","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","platt-park"
"20123052","03-JAN-12","03-JAN-12","03-JAN-12","3995 E 50TH AVE","3156921","1712528","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2012368470","13-AUG-12","13-AUG-12","13-AUG-12","1172 W VIRGINIA AVE","3140410","1682901","4","412","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","athmar-park"
"2012266789","19-JUN-12","19-JUN-12","19-JUN-12","4935 N PEARL ST","3146007","1711682","1","112","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","globeville"
"2012384320","22-AUG-12","22-AUG-12","22-AUG-12","5110 N RACE ST","3150881","1712463","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2012381412","18-AUG-12","","20-AUG-12","2229 BLAKE ST","3142916","1700917","6","612","2399","THEFT - OTHER","Larceny","NON-INDUSTRY","five-points"
"2013578243","01-DEC-13","01-DEC-13","01-DEC-13","4571 N IVY ST","3162941","1709422","2","221","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","northeast-park-hill"
"201336014","23-JAN-13","23-JAN-13","23-JAN-13","4430 N GARFIELD ST","3156321","1708804","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2013182283","23-APR-13","","24-APR-13","2301 7TH ST","3136478","1699246","1","123","1316","THREATS TO INJURE","All Other Crimes","INDUSTRY","jefferson-park"
"2013134695","25-MAR-13","25-MAR-13","25-MAR-13","1569 S COLORADO BLVD","3157183","1676049","3","312","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","cory-merrill"
"2014244040","14-MAY-14","","14-MAY-14","11975 E 40TH AVE","3182912","1707217","5","511","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","stapleton"
"2012380902","20-AUG-12","20-AUG-12","20-AUG-12","2345 S DELAWARE ST","3142876","1670774","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2014189739","15-APR-14","15-APR-14","15-APR-14","5585 E YALE AVE","3162461","1668632","3","322","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","goldsmith"
"2013312583","07-JUL-13","07-JUL-13","07-JUL-13","6302 E COLFAX AVE","3164607","1694932","2","222","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","montclair"
"2012454959","30-SEP-12","30-SEP-12","30-SEP-12","3955 N ONEIDA ST","3166432","1706593","2","221","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","northeast-park-hill"
"2012220215","24-MAY-12","","24-MAY-12","1500 BLOCK N SPEER BLVD","3141059","1695095","6","611","1315","AGGRAVATED ASSAULT","Agg ASLT-Other","NON-INDUSTRY","cbd"
"2012257625","14-JUN-12","14-JUN-12","14-JUN-12","3714 N JASON ST","3140770","1705153","1","113","1208","ROBBERY - RESIDENCE","Robbery-Street-Res","NON-INDUSTRY","highland"
"2014319436","22-JUN-14","22-JUN-14","22-JUN-14","2918 N WYANDOT ST","3136610","1701661","1","113","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","highland"
"2014319436","22-JUN-14","22-JUN-14","22-JUN-14","2918 N WYANDOT ST","3136610","1701661","1","113","2305","THEFT - ITEMS FROM VEHICLE","Theft from Motor Vehicle","NON-INDUSTRY","highland"
"2012320910","18-JUL-12","18-JUL-12","18-JUL-12","7801 E COLFAX AVE","3169510","1695148","2","223","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","east-colfax"
"2012392102","26-AUG-12","26-AUG-12","26-AUG-12","3303 E 42ND AVE","3155012","1707716","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2012461592","04-OCT-12","","04-OCT-12","1178 S KALAMATH ST","3140643","1678536","4","422","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","ruby-hill"
"2012223659","26-MAY-12","","26-MAY-12","2625 N IVANHOE ST","3162663","1700472","2","222","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","north-park-hill"
"2012309742","12-JUL-12","12-JUL-12","12-JUL-12","1800 LAWRENCE ST","3142358","1698631","6","611","2399","THEFT - OTHER","Larceny","NON-INDUSTRY","cbd"
"2014164928","02-APR-14","","03-APR-14","440 S HOLLY ST","3162634","1683504","3","321","3563","DRUG - MARIJUANA CULTIVATION","Drug Offenses","NON-INDUSTRY","washington-virginia-vale"
"2012289197","30-JUN-12","30-JUN-12","01-JUL-12","4981 E CORNELL AVE","3160429","1667378","3","313","2204","BURG/AUTO THEFT-RESD NO FORCE","Burglary","NON-INDUSTRY","university-hills"
"2012155500","15-APR-12","15-APR-12","16-APR-12","4960 N JACKSON ST","3156636","1711977","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2012450675","27-SEP-12","27-SEP-12","27-SEP-12","2250 S ONEIDA ST","3166477","1671744","3","322","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","goldsmith"
"2012410720","04-SEP-12","05-SEP-12","05-SEP-12","2744 W 4TH AVE","3134638","1688149","4","411","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","valverde"
"201222901","17-JAN-12","17-JAN-12","17-JAN-12","10700 E DARTMOUTH AVE","3179718","1665260","3","323","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","kennedy"
"2012375040","16-AUG-12","16-AUG-12","16-AUG-12","2250 S ONEIDA ST","3166477","1671744","3","322","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","goldsmith"
"201499775","25-FEB-14","25-FEB-14","26-FEB-14","1705 N FEDERAL BLVD","3133375","1696309","1","121","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","west-colfax"
"201224250","18-JAN-12","18-JAN-12","18-JAN-12","1300 BLOCK N SANTA FE DR","3141001","1693883","1","123","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","lincoln-park"
"201427889","17-JAN-14","17-JAN-14","17-JAN-14","1705 N FEDERAL BLVD","3133375","1696309","1","121","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","west-colfax"
"2012229609","28-MAY-12","28-MAY-12","29-MAY-12","2150 S LIPAN ST","3140274","1672075","4","422","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","college-view-south-platte"
"2012419410","10-SEP-12","10-SEP-12","10-SEP-12","3722 CHESTNUT PL","3146815","1707045","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","five-points"
"201225937","20-JAN-12","20-JAN-12","20-JAN-12","4945 N PEARL ST","3146045","1711810","1","112","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","globeville"
"2012309584","12-JUL-12","12-JUL-12","12-JUL-12","2042 ARAPAHOE ST","3143416","1699248","6","611","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","five-points"
"2013345446","25-JUL-13","25-JUL-13","25-JUL-13","2910 S BRYANT ST","3135781","1666841","4","422","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","college-view-south-platte"
"2012288888","30-JUN-12","30-JUN-12","01-JUL-12","3682 N LOCUST ST","3164763","1705505","2","221","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","northeast-park-hill"
"2013201481","05-MAY-13","05-MAY-13","06-MAY-13","6625 LEETSDALE DR","3165646","1681209","3","321","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","washington-virginia-vale"
"2013201534","05-MAY-13","06-MAY-13","06-MAY-13","835 E 50TH AVE","3147226","1712486","1","112","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","globeville"
"2012479192","14-OCT-12","14-OCT-12","14-OCT-12","1178 S KALAMATH ST","3140643","1678536","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","ruby-hill"
"2012494708","23-OCT-12","23-OCT-12","23-OCT-12","957 S PERRY ST","3129280","1679915","4","412","1208","ROBBERY - RESIDENCE","Robbery-Street-Res","NON-INDUSTRY","westwood"
"2013295287","28-JUN-13","","28-JUN-13","1499 N BROADWAY ST","3144130","1694794","6","611","1315","AGGRAVATED ASSAULT","Agg ASLT-Other","NON-INDUSTRY","civic-center"
"2012323885","19-JUL-12","","19-JUL-12","1178 S KALAMATH ST","3140643","1678536","4","422","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","ruby-hill"
"2012341822","28-JUL-12","29-JUL-12","29-JUL-12","3301 E 42ND AVE","3155008","1707742","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2012268023","19-JUN-12","19-JUN-12","19-JUN-12","11975 E 40TH AVE","3182912","1707217","5","511","2399","THEFT - OTHER","Larceny","INDUSTRY","stapleton"
"2012458367","02-OCT-12","02-OCT-12","02-OCT-12","4238 N YORK ST","3151970","1707893","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2012228060","28-MAY-12","28-MAY-12","28-MAY-12","2792 S FEDERAL BLVD","3133848","1667830","4","422","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","college-view-south-platte"
"2012265143","18-JUN-12","18-JUN-12","18-JUN-12","2955 W BAYAUD AVE","3133746","1685649","4","411","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","valverde"
"2012265207","18-JUN-12","","18-JUN-12","4935 N PEARL ST","3146007","1711682","1","112","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","globeville"
"20142253","01-JAN-14","02-JAN-14","02-JAN-14","80 S PENNSYLVANIA ST","3145914","1685772","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","speer"
"2013593596","09-DEC-13","09-DEC-13","10-DEC-13","111 S MADISON ST","3155710","1685564","3","312","2399","THEFT - OTHER","Larceny","INDUSTRY","cherry-creek"
"2016345930","03-JUN-16","03-JUN-16","03-JUN-16","1941 W EVANS AVE","3137806","1672571","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","college-view-south-platte"
"2016215438","07-APR-16","","07-APR-16","970 S ONEIDA ST","3166714","1679991","3","322","5707","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","washington-virginia-vale"
"2016515474","14-AUG-16","14-AUG-16","14-AUG-16","4700 N KINGSTON ST","3180286","1710621","5","511","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","montbello"
"2016542332","25-AUG-16","25-AUG-16","25-AUG-16","1995 S BROADWAY ST","3144121","1673149","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2016549754","28-AUG-16","28-AUG-16","28-AUG-16","3954 N WILLIAMS ST","3150221","1706661","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","cole"
"2016522530","17-AUG-16","17-AUG-16","17-AUG-16","4875 N VASQUEZ BLVD","3155588","1711556","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2016346720","03-JUN-16","","03-JUN-16","6359 E EVANS AVE","3164786","1672602","3","322","3560","DRUG - MARIJUANA SELL","Drug Offenses","INDUSTRY","virginia-village"
"2016664449","17-OCT-16","17-OCT-16","17-OCT-16","2621 S FEDERAL BLVD","3133587","1669407","4","421","1315","AGGRAVATED ASSAULT","Agg ASLT-Firearm","NON-INDUSTRY","harvey-park"
"2016503576","09-AUG-16","","09-AUG-16","755 S FEDERAL BLVD","3133515","1681258","4","412","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","westwood"
"2016501289","08-AUG-16","08-AUG-16","08-AUG-16","970 S ONEIDA ST","3166714","1679991","3","322","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","washington-virginia-vale"
"2016413163","01-JUL-16","01-JUL-16","01-JUL-16","3835 N ELM ST","3160273","1705814","2","221","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","northeast-park-hill"
"2016501351","08-AUG-16","08-AUG-16","08-AUG-16","2895 W 8TH AVE","3134093","1690994","1","122","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","sun-valley"
"2016324107","24-MAY-16","24-MAY-16","24-MAY-16","1355 S INCA ST","3141186","1677383","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","ruby-hill"
"2016368338","12-JUN-16","12-JUN-16","12-JUN-16","1955 S QUINCE ST","3168493","1673457","3","322","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","indian-creek"
"201577977","07-FEB-15","07-FEB-15","09-FEB-15","256 N KING ST","3131270","1687701","4","411","1208","ROBBERY - RESIDENCE","Robbery-Street-Res","NON-INDUSTRY","barnum"
"201621833","07-JAN-16","","11-JAN-16","754 S BROADWAY ST","3144320","1681252","3","311","3562","DRUG - MARIJUANA POSSESS","Drug Offenses","INDUSTRY","washington-park-west"
"2016505750","10-AUG-16","10-AUG-16","10-AUG-16","4773 N FOX ST","3142062","1710572","1","112","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","globeville"
"20166004916","24-MAY-16","24-MAY-16","24-MAY-16","2001 S BROADWAY ST","3144120","1673026","3","313","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","overland"
"2015742621","23-DEC-15","23-DEC-15","23-DEC-15","695 N BRYANT ST","3135289","1690059","1","122","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","sun-valley"
"2015742621","23-DEC-15","23-DEC-15","23-DEC-15","695 N BRYANT ST","3135289","1690059","1","122","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","sun-valley"
"20165003234","14-AUG-16","15-AUG-16","15-AUG-16","2777 S COLORADO BLVD","3157354","1667895","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","wellshire"
